"Info","Info","Info","Objective","Objective","Extra Output","Variable","Variable","Variable","Variable","Variable",
"Iteration","Generation","Category","Total site energy consumption (kWh)","Discomfort ASHRAE 55 90% Acceptability (hr)","Cooling energy (kWh)","Window to Wall %","Site orientation (°)","Facade type","Local shading type","% External window opens",
"3226","83","3-Non optimal","11417.12","1457.89635845049","24359.703","35","0","Layout 5x4-10-0.8M","OVERHANG -4 - SDEFINS","80",
"3227","83","3-Non optimal","11386.24","1480.42362905334","24242.887","35","180","Layout 4x5-10-0.8M","OVERHANG -3 SIDEFINS","70",
"3228","83","3-Non optimal","11321.15","1477.11402646662","24073.054","15","180","Layout 4x6-10-0.8M","OVERHANG -4 - SDEFINS","80",
"3229","83","3-Non optimal","11353.59","1477.29349903199","24156.186","50","180","Layout 5x6-10-1M","OVERHANG -3 SIDEFINS","80",
"3230","83","3-Non optimal","11603.14","1468.44775614371","24813.576","50","90","Layout 6x5-10-0.8M","No shading","50",
"3231","83","3-Non optimal","11306.73","1446.18822454073","24042.021","45","90","Layout 4x5-10-0.8M","OVERHANG -4 - SDEFINS","80",
"3232","83","3-Non optimal","11603.11","1467.1628898081","24818.209","50","90","Layout 6x5-10-0.8M","No shading","80",
"3233","83","3-Non optimal","11631.81","1467.24533983828","24904.820","20","90","Layout 5x6-10-1M","No shading","80",
"3234","83","3-Non optimal","11316.99","1474.7800358021","24067.281","40","180","Layout 4x3-10-0.8M","OVERHANG -2","70",
"3235","83","3-Non optimal","11390.52","1444.6748951129","24303.930","10","270","Layout 4x6-10-0.8M","OVERHANG -4 - SDEFINS","80",
"3236","84","3-Non optimal","11279.71","1446.76240706823","23959.579","15","90","Layout 5x6-10-1M","OVERHANG -4 - SDEFINS","50",
"3237","84","3-Non optimal","11300.62","1473.48728097859","24020.934","20","180","Layout 3x4-10-1M","OVERHANG -3 SIDEFINS","70",
"3238","84","3-Non optimal","11320.79","1445.63236142534","24074.081","15","90","Layout 5x6-10-1M","OVERHANG -2","60",
"3239","84","3-Non optimal","11586.39","1463.35464801483","24819.303","15","270","Layout 3x6-10-0.6M","OVERHANG -1","70",
"3240","84","3-Non optimal","11424.68","1447.99785116146","24391.155","45","270","Layout 3x6-10-0.6M","OVERHANG -4 - SDEFINS","50",
"3241","84","3-Non optimal","11317.42","1449.75944617266","24051.890","30","90","Layout 6x5-10-1M","OVERHANG -3 SIDEFINS","50",
"3242","84","3-Non optimal","11254.17","1450.30045087318","23899.279","10","90","Layout 3x4-10-0.6M","OVERHANG -4 - SDEFINS","80",
"3243","84","3-Non optimal","11317.35","1448.42129792225","24055.859","40","90","Layout 6x5-10-0.8M","OVERHANG -3 SIDEFINS","80",
"3244","84","3-Non optimal","11212.61","1450.10520438813","23772.302","35","90","Layout 6x4-10-0.6M","OVERHANG -4 - SDEFINS","70",
"3245","84","3-Non optimal","11324.81","1448.98959182284","24088.766","35","90","Layout 3x5-10-1M","OVERHANG -4 - SDEFINS","70",
"3246","84","3-Non optimal","11703.33","1468.05083376552","25099.081","35","90","Layout 3x5-10-1M","No shading","80",
"3247","84","3-Non optimal","11344.46","1453.28803942417","24160.029","30","0","Layout 6x3-10-0.8M","OVERHANG -4 - SDEFINS","80",
"3248","84","3-Non optimal","11242.04","1450.11548538531","23859.832","45","90","Layout 3x4-10-1M","OVERHANG -4 - SDEFINS","60",
"3249","84","3-Non optimal","11446.72","1458.46833752071","24437.704","45","0","Layout 3x3-10-0.8M","OVERHANG -4 - SDEFINS","50",
"3250","84","3-Non optimal","11313.64","1453.06641991799","24048.534","45","90","Layout 4x4-10-1M","OVERHANG -3 SIDEFINS","50",
"3251","84","3-Non optimal","11423.68","1461.93573222262","24362.285","15","0","Layout 6x5-10-0.8M","OVERHANG -4 - SDEFINS","60",
"3252","84","3-Non optimal","11258.33","1448.47857598236","23908.461","10","90","Layout 5x5-10-1M","OVERHANG -2","80",
"3253","84","3-Non optimal","11446.41","1448.57220863858","24418.592","10","90","Layout 5x5-10-1M","OVERHANG -1","70",
"3254","84","3-Non optimal","11344.02","1454.20808798769","24156.392","40","0","Layout 6x3-10-0.8M","OVERHANG -4 - SDEFINS","60",
"3255","84","3-Non optimal","11295.33","1476.74303339755","24001.674","35","180","Layout 5x6-10-0.8M","OVERHANG -4 - SDEFINS","80",
"3256","84","3-Non optimal","11252.61","1451.40926499949","23892.847","10","90","Layout 4x4-10-0.6M","OVERHANG -4 - SDEFINS","70",
"3257","84","3-Non optimal","11581.32","1466.19222989167","24758.972","10","90","Layout 6x4-10-0.6M","No shading","60",
"3258","84","3-Non optimal","11302.42","1447.66340670936","24025.230","25","90","Layout 4x5-10-1M","OVERHANG -4 - SDEFINS","60",
"3259","84","3-Non optimal","11279.71","1446.76240706823","23959.579","35","90","Layout 5x6-10-1M","OVERHANG -4 - SDEFINS","50",
"3260","84","3-Non optimal","11495.28","1487.69505150927","24540.752","15","180","Layout 6x6-10-0.6M","No shading","70",
"3261","84","3-Non optimal","11391.26","1456.45627796659","24285.018","10","0","Layout 6x3-10-0.6M","OVERHANG -3 SIDEFINS","80",
"3262","84","3-Non optimal","11617.1","1465.54724979496","24865.169","35","90","Layout 5x4-10-0.8M","No shading","70",
"3263","84","3-Non optimal","11182.14","1470.30872195844","23695.818","40","180","Layout 6x6-10-0.8M","OVERHANG -4 - SDEFINS","70",
"3264","84","3-Non optimal","11761.16","1491.95841972791","25276.329","35","0","Layout 4x6-10-0.6M","No shading","80",
"3265","84","3-Non optimal","11304.05","1448.01452140917","24030.065","45","90","Layout 4x5-10-0.8M","OVERHANG -4 - SDEFINS","60",
"3266","85","3-Non optimal","11276.21","1474.9659102663","23958.288","25","180","Layout 4x3-10-1M","OVERHANG -4 - SDEFINS","80",
"3267","85","3-Non optimal","11309.12","1448.72127009563","24045.031","15","90","Layout 4x5-10-0.6M","OVERHANG -4 - SDEFINS","60",
"3268","85","3-Non optimal","11236.76","1470.8300016341","23845.182","15","180","Layout 6x3-10-0.6M","OVERHANG -3 SIDEFINS","80",
"3269","85","3-Non optimal","11323.8","1440.47518225506","24117.503","45","270","Layout 6x4-10-0.8M","OVERHANG -4 - SDEFINS","80",
"3270","85","3-Non optimal","11322.19","1454.66727888997","24073.024","50","90","Layout 4x4-10-0.6M","OVERHANG -3 SIDEFINS","50",
"3271","85","3-Non optimal","11253.4","1473.90822435809","23893.285","15","180","Layout 5x4-10-0.8M","OVERHANG -4 - SDEFINS","80",
"3272","85","3-Non optimal","11254.17","1450.30045087318","23899.279","35","90","Layout 3x4-10-0.6M","OVERHANG -4 - SDEFINS","80",
"3273","85","3-Non optimal","11302.41","1448.69227742435","24022.905","35","90","Layout 4x5-10-0.8M","OVERHANG -4 - SDEFINS","50",
"3274","85","3-Non optimal","11383.12","1453.28776181561","24272.432","40","0","Layout 5x5-10-0.8M","OVERHANG -4 - SDEFINS","80",
"3275","85","3-Non optimal","11213.15","1450.37724621405","23777.651","40","90","Layout 5x3-10-1M","OVERHANG -4 - SDEFINS","50",
"3276","85","3-Non optimal","11721.73","1469.60077229457","25147.947","10","90","Layout 3x5-10-0.8M","No shading","70",
"3277","85","3-Non optimal","11527.5","1468.23937160366","24644.491","45","0","Layout 6x6-10-0.8M","OVERHANG -1","50",
"3278","85","3-Non optimal","11581.66","1474.52525776855","24787.989","15","0","Layout 6x6-10-0.8M","No shading","50",
"3279","85","3-Non optimal","11299.28","1477.17409699396","24013.503","20","180","Layout 5x6-10-0.6M","OVERHANG -4 - SDEFINS","80",
"3280","85","3-Non optimal","11456.14","1458.81956962617","24464.787","30","0","Layout 3x3-10-0.6M","OVERHANG -4 - SDEFINS","50",
"3281","85","3-Non optimal","11343.62","1454.66654858109","24153.589","25","0","Layout 6x6-10-0.8M","OVERHANG -4 - SDEFINS","50",
"3282","85","3-Non optimal","11345.15","1452.74581166366","24161.090","15","0","Layout 6x6-10-1M","OVERHANG -4 - SDEFINS","80",
"3283","85","3-Non optimal","11699.07","1479.76645800258","25097.337","15","270","Layout 3x6-10-1M","No shading","60",
"3284","85","3-Non optimal","11181.14","1449.8752648781","23687.319","40","90","Layout 6x3-10-1M","OVERHANG -4 - SDEFINS","70",
"3285","85","3-Non optimal","11370.52","1447.51522372285","24216.972","50","90","Layout 3x6-10-0.6M","OVERHANG -2","80",
"3286","86","3-Non optimal","11214.33","1450.96430438425","23783.600","25","90","Layout 5x3-10-0.8M","OVERHANG -4 - SDEFINS","60",
"3287","86","3-Non optimal","11622.9","1476.90753414175","24902.644","10","0","Layout 5x5-10-1M","No shading","50",
"3288","86","3-Non optimal","11218.34","1448.72783618957","23790.795","35","90","Layout 6x6-10-0.8M","OVERHANG -2","80",
"3289","86","3-Non optimal","11564.01","1464.3867164471","24749.281","30","270","Layout 3x6-10-1M","OVERHANG -1","50",
"3290","86","3-Non optimal","11416.43","1456.45844499772","24357.837","15","0","Layout 5x5-10-1M","OVERHANG -2","70",
"3291","86","3-Non optimal","11182.14","1470.30872195844","23695.818","50","180","Layout 6x6-10-0.8M","OVERHANG -4 - SDEFINS","70",
"3292","86","3-Non optimal","11253.63","1448.91738876021","23881.488","50","90","Layout 6x4-10-0.6M","OVERHANG -2","50",
"3293","86","3-Non optimal","11344.02","1454.20808798769","24156.392","45","0","Layout 6x3-10-0.8M","OVERHANG -4 - SDEFINS","60",
"3294","86","3-Non optimal","11460.07","1452.14297735659","24446.331","15","90","Layout 6x4-10-0.6M","OVERHANG -1","80",
"3295","86","3-Non optimal","11506.22","1467.82482732661","24593.412","30","0","Layout 5x6-10-1M","OVERHANG -3 SIDEFINS","80",
"3296","86","3-Non optimal","11218.21","1473.28486229933","23790.419","40","180","Layout 6x4-10-0.8M","OVERHANG -4 - SDEFINS","80",
"3297","86","3-Non optimal","11421.09","1460.81370720823","24357.418","15","0","Layout 6x5-10-1M","OVERHANG -4 - SDEFINS","80",
"3298","86","3-Non optimal","11235.57","1470.63521845011","23841.420","15","180","Layout 6x3-10-0.8M","OVERHANG -3 SIDEFINS","80",
"3299","86","3-Non optimal","11213.21","1451.19760165797","23770.829","20","90","Layout 6x4-10-0.6M","OVERHANG -4 - SDEFINS","50",
"3300","86","3-Non optimal","11261.17","1476.21907355011","23901.655","20","180","Layout 6x5-10-1M","OVERHANG -4 - SDEFINS","80",
"3301","86","3-Non optimal","11410.65","1451.19063825901","24313.175","30","90","Layout 6x6-10-0.8M","OVERHANG -1","60",
"3302","86","3-Non optimal","11353.13","1478.36867909358","24156.987","20","180","Layout 4x6-10-0.1M","OVERHANG -2","80",
"3303","86","3-Non optimal","11487.97","1463.26793013517","24550.424","30","0","Layout 4x5-10-0.6M","OVERHANG -4 - SDEFINS","80",
"3304","86","3-Non optimal","11252.49","1445.77795369677","23883.051","40","90","Layout 6x5-10-1M","OVERHANG -4 - SDEFINS","80",
"3305","86","3-Non optimal","11321.15","1477.11402646662","24073.054","50","180","Layout 4x5-10-0.8M","OVERHANG -4 - SDEFINS","80",
"3306","86","3-Non optimal","11235.47","1472.02402895888","23836.715","15","180","Layout 6x6-10-0.8M","OVERHANG -3 SIDEFINS","50",
"3307","86","3-Non optimal","11515.8","1468.14049309204","24618.782","10","0","Layout 5x6-10-0.6M","OVERHANG -3 SIDEFINS","70",
"3308","86","3-Non optimal","11249.35","1448.97618524994","23882.659","35","90","Layout 5x4-10-0.8M","OVERHANG -4 - SDEFINS","80",
"3309","86","3-Non optimal","11181.14","1449.8752648781","23687.319","45","90","Layout 6x6-10-1M","OVERHANG -4 - SDEFINS","70",
"3310","86","3-Non optimal","11312.19","1438.22986038331","24090.195","40","270","Layout 6x3-10-0.6M","OVERHANG -4 - SDEFINS","80",
"3311","86","3-Non optimal","11712.08","1487.28721086824","25141.887","30","0","Layout 5x6-10-0.8M","No shading","80",
"3312","86","3-Non optimal","11599.19","1502.3975668121","24801.064","15","180","Layout 6x5-10-0.6M","No shading","50",
"3313","86","3-Non optimal","11582.75","1473.85237022466","24794.310","20","0","Layout 6x3-10-0.8M","No shading","70",
"3314","86","3-Non optimal","11250.05","1447.70695210835","23874.010","20","90","Layout 6x5-10-0.8M","OVERHANG -4 - SDEFINS","60",
"3315","86","3-Non optimal","11582.23","1473.27641469756","24793.840","25","0","Layout 6x6-10-0.8M","No shading","80",
"3316","86","3-Non optimal","11253.4","1473.90822435809","23893.285","10","180","Layout 5x4-10-0.8M","OVERHANG -4 - SDEFINS","80",
"3317","86","3-Non optimal","11248.08","1472.06633340941","23883.151","20","180","Layout 3x4-10-0.8M","OVERHANG -4 - SDEFINS","80",
"3318","86","3-Non optimal","11417.42","1447.85771415815","24370.740","35","270","Layout 4x5-10-1M","OVERHANG -2","70",
"3319","86","3-Non optimal","11410.8","1457.0264306501","24340.562","20","0","Layout 3x4-10-0.8M","OVERHANG -4 - SDEFINS","50",
"3320","87","3-Non optimal","11222.18","1472.10205608252","23803.585","50","180","Layout 6x6-10-0.8M","OVERHANG -2","70",
"3321","87","3-Non optimal","11455.26","1461.71325366833","24457.966","15","0","Layout 5x6-10-1M","OVERHANG -4 - SDEFINS","80",
"3322","87","3-Non optimal","11466.02","1463.01595225732","24482.866","45","0","Layout 5x4-10-0.8M","OVERHANG -3 SIDEFINS","50",
"3323","87","3-Non optimal","11292.1","1476.39488978186","23992.530","45","180","Layout 5x6-10-1M","OVERHANG -4 - SDEFINS","80",
"3324","87","3-Non optimal","11178.27","1455.44925684984","23676.237","10","90","Layout 6x6-10-0.6M","OVERHANG -4 - SDEFINS","50",
"3325","87","3-Non optimal","11352.85","1447.85613956164","24161.794","30","90","Layout 5x6-10-1M","OVERHANG -3 SIDEFINS","80",
"3326","87","3-Non optimal","11215.45","1449.03050027096","23788.875","40","90","Layout 5x5-10-1M","OVERHANG -4 - SDEFINS","70",
"3327","87","3-Non optimal","11576.5","1473.14975467947","24778.062","10","0","Layout 6x6-10-1M","No shading","80",
"3328","87","3-Non optimal","11518.81","1487.07662006298","24600.263","15","180","Layout 4x5-10-0.8M","OVERHANG -1","80",
"3329","87","3-Non optimal","11629.8","1468.57056809099","24894.750","50","90","Layout 5x6-10-1M","No shading","60",
"3330","87","3-Non optimal","11640.81","1465.01925265734","24928.671","45","90","Layout 4x4-10-0.6M","No shading","50",
"3331","87","3-Non optimal","11324.81","1448.98959182284","24088.766","30","90","Layout 3x6-10-1M","OVERHANG -4 - SDEFINS","70",
"3332","87","3-Non optimal","11323.51","1453.12631810624","24081.833","35","90","Layout 4x4-10-0.6M","OVERHANG -3 SIDEFINS","70",
"3333","87","3-Non optimal","11637.02","1475.26824584704","24926.649","25","270","Layout 5x6-10-1M","No shading","50",
"3334","87","3-Non optimal","11618.12","1475.03849629416","24873.973","25","270","Layout 6x5-10-0.8M","No shading","60",
"3335","87","3-Non optimal","11281.02","1449.04332740389","23963.974","40","90","Layout 5x6-10-0.6M","OVERHANG -4 - SDEFINS","50",
"3336","87","3-Non optimal","11284.79","1449.70829395622","23979.194","35","90","Layout 4x4-10-1M","OVERHANG -2","70",
"3337","87","3-Non optimal","11325.34","1439.70308366911","24122.540","25","270","Layout 6x4-10-0.6M","OVERHANG -4 - SDEFINS","80",
"3338","87","3-Non optimal","11442.72","1451.33052313675","24398.997","20","90","Layout 6x4-10-0.1M","OVERHANG -1","80",
"3339","87","3-Non optimal","11310.02","1447.27899574853","24051.448","15","90","Layout 4x5-10-0.6M","OVERHANG -4 - SDEFINS","80",
"3340","87","3-Non optimal","11381.95","1479.7741727256","24236.224","35","180","Layout 3x5-10-0.6M","OVERHANG -2","60",
"3341","87","3-Non optimal","11176.8","1454.54325137404","23674.963","30","90","Layout 6x6-10-0.6M","OVERHANG -4 - SDEFINS","70",
"3342","87","3-Non optimal","11249.96","1474.52479927829","23883.207","25","180","Layout 5x4-10-1M","OVERHANG -4 - SDEFINS","80",
"3343","87","3-Non optimal","11310.75","1438.73795661958","24083.393","45","270","Layout 6x6-10-1M","OVERHANG -4 - SDEFINS","70",
"3344","87","3-Non optimal","11482.27","1462.8628922053","24533.477","30","0","Layout 4x5-10-0.8M","OVERHANG -4 - SDEFINS","80",
"3345","87","3-Non optimal","11784.1","1494.01786778371","25337.597","15","0","Layout 3x5-10-0.8M","No shading","80",
"3346","87","3-Non optimal","11327.99","1450.24311840919","24093.372","25","90","Layout 3x5-10-0.8M","OVERHANG -4 - SDEFINS","50",
"3347","87","3-Non optimal","11409.77","1455.69994046102","24341.765","50","0","Layout 4x4-10-1M","OVERHANG -4 - SDEFINS","70",
"3348","87","3-Non optimal","11287.52","1454.07679267819","23982.613","35","90","Layout 5x3-10-0.6M","OVERHANG -3 SIDEFINS","70",
"3349","88","3-Non optimal","11249.22","1448.44731604506","23869.776","45","90","Layout 6x5-10-0.8M","OVERHANG -4 - SDEFINS","50",
"3350","88","3-Non optimal","11696.81","1480.65717426294","25088.053","25","270","Layout 3x5-10-1M","No shading","50",
"3351","88","3-Non optimal","11392.03","1481.71408212781","24257.513","15","180","Layout 4x6-10-0.6M","OVERHANG -3 SIDEFINS","60",
"3352","88","3-Non optimal","11515.8","1468.14049309204","24618.782","30","0","Layout 5x6-10-0.6M","OVERHANG -3 SIDEFINS","70",
"3353","88","3-Non optimal","11343.62","1454.66654858109","24153.589","50","0","Layout 6x6-10-0.8M","OVERHANG -4 - SDEFINS","50",
"3354","88","3-Non optimal","11280.23","1451.78925637613","23967.634","15","90","Layout 3x3-10-0.8M","OVERHANG -4 - SDEFINS","70",
"3355","88","3-Non optimal","11364.5","1440.15216772774","24237.241","35","270","Layout 3x4-10-1M","OVERHANG -4 - SDEFINS","80",
"3356","88","3-Non optimal","11410.63","1450.26298571786","24315.623","35","90","Layout 6x6-10-0.8M","OVERHANG -1","80",
"3357","88","3-Non optimal","11380.21","1453.98213307252","24261.629","45","0","Layout 5x3-10-1M","OVERHANG -4 - SDEFINS","70",
"3358","88","3-Non optimal","11218.05","1474.26957928963","23787.384","15","180","Layout 6x4-10-0.1M","OVERHANG -4 - SDEFINS","60",
"3359","88","3-Non optimal","11737.95","1472.62715291089","25187.233","15","90","Layout 3x6-10-0.6M","No shading","50",
"3360","88","3-Non optimal","11533.34","1494.6067076991","24635.427","10","180","Layout 6x4-10-0.1M","No shading","80",
"3361","88","3-Non optimal","11379.07","1456.74748219931","24248.641","10","0","Layout 6x4-10-0.8M","OVERHANG -4 - SDEFINS","80",
"3362","88","3-Non optimal","11248.79","1449.11824943715","23868.898","10","90","Layout 6x5-10-0.6M","OVERHANG -4 - SDEFINS","50",
"3363","88","3-Non optimal","11499.33","1450.63276624472","24563.410","35","90","Layout 4x3-10-1M","OVERHANG -1","80",
"3364","88","3-Non optimal","11178.35","1451.58269967834","23680.868","25","90","Layout 6x3-10-0.8M","OVERHANG -4 - SDEFINS","80",
"3365","88","3-Non optimal","11639.46","1480.52834670376","24938.225","10","0","Layout 6x4-10-0.6M","No shading","50",
"3366","88","3-Non optimal","11248.82","1448.64293071944","23870.774","35","90","Layout 6x5-10-0.6M","OVERHANG -4 - SDEFINS","60",
"3367","88","3-Non optimal","11290.45","1477.43281224647","23983.497","10","180","Layout 5x6-10-1M","OVERHANG -4 - SDEFINS","60",
"3368","88","3-Non optimal","11606.44","1464.50192331302","24838.087","30","90","Layout 5x4-10-1M","No shading","80",
"3369","88","3-Non optimal","11282.95","1446.75752974859","23973.781","45","90","Layout 5x6-10-0.8M","OVERHANG -4 - SDEFINS","70",
"3370","88","3-Non optimal","11299.28","1477.17409699396","24013.503","35","180","Layout 5x6-10-0.6M","OVERHANG -4 - SDEFINS","80",
"3371","88","3-Non optimal","11520.14","1449.12706686374","24617.395","20","90","Layout 4x5-10-1M","OVERHANG -1","80",
"3372","88","3-Non optimal","11683.84","1480.62475588524","25074.769","15","0","Layout 4x4-10-0.8M","No shading","80",
"3373","88","3-Non optimal","11528.3","1462.94808222982","24617.072","10","90","Layout 6x6-10-0.8M","No shading","50",
"3374","89","3-Non optimal","11248.63","1447.06941979653","23872.682","10","90","Layout 6x5-10-0.6M","OVERHANG -4 - SDEFINS","80",
"3375","89","3-Non optimal","11570.53","1462.73682969046","24744.354","45","90","Layout 5x3-10-1M","No shading","80",
